,NAME,LOCATION,COURSES,CONTACT NO.
247,Careerich Commercial Training Institute,"Marnasiolim, Bardez","Accounting Courses, Engineering and technician job training",
248,Computergraphics Ltd.," Zuarinagar, Vasco","Accounting Courses, Engineering and technician job training",
249,Don Bosco Technical Institute,"Fatorda, Salcete","Accounting Courses, Engineering and technician job training",
250,G.P.G. Communications,"Housing Board Colony, Porvorim","Accounting Courses, Engineering and technician job training",
251,NIIT Panjim Centre," Near Pharmacy College 18 June Road, Panaji",Finance Training,
252,water sports,"Titos Lane 2, Baga",Finance Training,
253,Shyam Cottesg,"Colva beacha, Colva","Financial Risk Management (FRM) Training, Share market courses",
254,Finance Guruji Share Market Classes,", Goa - ","Financial Risk Management (FRM) Training, Share market courses",
255,Professional Learning Institute," St. Inez, Panaji","Financial Risk Management (FRM) Training, Digital marketing job training",+912249429470_
256,Careerich Commercial Training Institute,"Marnasiolim, Bardez","Financial Risk Management (FRM) Training, Engineering and technician job training",
257,C-Libz Computer Education & Business Zone,"Marmugao, Vasco-da-gama","Financial Risk Management (FRM) Training, Engineering and technician job training",
258,Computergraphics Ltd.," Zuarinagar, Vasco","Financial Risk Management (FRM) Training, Engineering and technician job training",
259,Don Bosco Technical Institute,"Fatorda, Salcete","Financial Risk Management (FRM) Training, Engineering and technician job training",
260,G.P.G. Communications,"Housing Board Colony, Porvorim","Financial Risk Management (FRM) Training, Engineering and technician job training",
261,Shirish Atchut Kamat,"St. Inez Panaji, Goa - 403001","Financial Risk Management (FRM) Training, Engineering and technician job training",
262,Shyam Cottesg,"Colva beacha, Colva","Retail Banking Training, Share market courses",
263,Finance Guruji Share Market Classes,", Goa - ","Retail Banking Training, Share market courses",
264,Professional Learning Institute," St. Inez, Panaji","Retail Banking Training, Digital marketing job training",+912249429470_
265,Careerich Commercial Training Institute,"Marnasiolim, Bardez","Retail Banking Training, Engineering and technician job training",
266,C-Libz Computer Education & Business Zone,"Marmugao, Vasco-da-gama","Retail Banking Training, Engineering and technician job training",
267,Computergraphics Ltd.," Zuarinagar, Vasco","Retail Banking Training, Engineering and technician job training",
268,Don Bosco Technical Institute,"Fatorda, Salcete","Retail Banking Training, Engineering and technician job training",
269,G.P.G. Communications,"Housing Board Colony, Porvorim","Retail Banking Training, Engineering and technician job training",
